"","word","freq"
"3797","fouls",109
"3798","found",6925
"3799","foundation",1309
"3800","founded",460
"3801","founder",716
"3802","founders",161
"3803","founding",159
"3804","fountain",234
"3805","four",8334
"3806","foursquare",126
"3807","fourth",2384
"3808","fowler",38
"3809","fox",1098
"3810","fracking",42
"3811","fraction",80
"3812","fragile",147
"3813","frame",339
"3814","framed",135
"3815","frames",118
"3816","fran",110
"3817","france",651
"3818","france's",22
"3819","franchise",693
"3820","francis",369
"3821","francisco",1744
"3822","frank",1126
"3823","franklin",522
"3824","frankly",175
"3825","fraud",556
"3826","freak",307
"3827","freakin",262
"3828","freaking",663
"3829","freaky",58
"3830","fred",400
"3831","freddie",190
"3832","frederick",126
"3833","free",10557
"3834","freed",37
"3835","freedom",913
"3836","freeholder",61
"3837","freelance",67
"3838","freely",100
"3839","freeman",157
"3840","freese",85
"3841","freestyle",103
"3842","freeway",160
"3843","freeze",298
"3844","freezing",227
"3845","fremont",61
"3846","french",1367
"3847","frequent",304
"3848","frequently",386
"3849","fresh",2177
"3850","freshly",99
"3851","freshman",764
"3852","freshmen",188
"3853","fri",409
"3854","friday",8755
"3855","friday's",332
"3856","fridayreads",59
"3857","fridays",303
"3858","fridge",201
"3859","fried",633
"3860","friend",5192
"3861","friend's",206
"3862","friendly",952
"3863","friends",7989
"3864","friendship",360
"3865","fries",485
"3866","frog",139
"3867","from",70924
"3868","front",3562
"3869","frontier",146
"3870","fronts",17
"3871","frozen",456
"3872","fruit",940
"3873","fruits",225
"3874","frustrated",341
"3875","frustrating",287
"3876","frustration",269
"3877","fry",226
"3878","ftw",123
"3879","fudge",126
"3880","fuel",883
"3881","fueled",178
"3882","fugitive",64
"3883","fulfill",128
"3884","full",5453
"3885","fully",873
"3886","fulton",81
"3887","fun",8478
"3888","function",338
"3889","functional",107
"3890","functioning",56
"3891","functions",161
"3892","fund",1725
"3893","fundamental",168
"3894","funded",491
"3895","funding",1452
"3896","fundraiser",385
"3897","fundraising",391
"3898","funds",1286
"3899","funeral",569
"3900","funk",181
"3901","funky",147
"3902","funniest",243
"3903","funny",3470
"3904","fur",126
"3905","furious",129
"3906","furniture",532
"3907","further",1405
"3908","fury",57
"3909","fusion",159
"3910","future",4177
"3911","futures",145
"3912","fyi",314
"3913","gabriel",82
"3914","gaga",282
"3915","gah",38
"3916","gain",858
"3917","gained",460
"3918","gaining",218
"3919","gains",396
"3920","gal",142
"3921","gala",227
"3922","galaxy",230
"3923","gallagher",81
"3924","gallery",521
"3925","gallon",340
"3926","gallons",114
"3927","gals",40
"3928","gamble",132
"3929","gambling",344
"3930","game",19759
"3931","game's",110
"3932","games",6898
"3933","gaming",277
"3934","gang",540
"3935","gap",476
"3936","garage",508
"3937","garbage",331
"3938","garcia",348
"3939","garden",1701
"3940","gardeners",36
"3941","gardening",139
"3942","gardens",441
"3943","gardner",145
"3944","garlic",470
"3945","garnish",90
"3946","garrett",173
"3947","gary",632
"3948","gas",2250
"3949","gasol",127
"3950","gasoline",350
"3951","gate",441
"3952","gates",301
"3953","gateway",207
"3954","gather",296
"3955","gathered",392
"3956","gathering",429
"3957","gauge",147
"3958","gave",3479
"3959","gavin",109
"3960","gear",544
"3961","geek",174
"3962","geez",153
"3963","gem",151
"3964","gen",267
"3965","gender",268
"3966","gene",251
"3967","general",3202
"3968","general's",136
"3969","generally",660
"3970","generate",338
"3971","generated",307
"3972","generating",124
"3973","generation",847
"3974","generations",281
"3975","generic",138
"3976","generous",332
"3977","genetic",64
"3978","genius",486
"3979","genre",239
"3980","gentle",178
"3981","gentleman",133
"3982","gentlemen",117
"3983","gently",239
"3984","genuine",212
"3985","geography",36
"3986","george",1762
"3987","georgetown",170
"3988","georgia",603
"3989","gerald",166
"3990","german",560
"3991","germany",464
"3992","get",46933
"3993","gets",4072
"3994","gettin",580
"3995","getting",11046
"3996","ghetto",190
"3997","ghost",381
"3998","giant",810
"3999","giants",1474
"4000","gibson",249
"4001","gift",1775
"4002","gifted",119
"4003","gifts",529
"4004","gig",475
"4005","gilbert",369
"4006","gill",19
"4007","gin",123
"4008","ginger",320
"4009","gingrich",571
"4010","girl",6318
"4011","girl's",164
"4012","girlfriend",804
"4013","girls",3863
"4014","girly",23
"4015","give",9059
"4016","giveaway",251
"4017","given",2864
"4018","gives",1784
"4019","giving",2869
"4020","glad",4542
"4021","glance",52
"4022","glass",1428
"4023","glasses",546
"4024","glee",344
"4025","glen",230
"4026","glendale",194
"4027","glenn",296
"4028","glimpse",118
"4029","glitter",20
"4030","global",1327
"4031","globe",271
"4032","gloria",110
"4033","glorious",194
"4034","glory",336
"4035","gloucester",161
"4036","glove",195
"4037","gloves",231
"4038","glow",170
"4039","glowing",63
"4040","gluten",192
"4041","gm's",60
"4042","gmail",152
"4043","goal",3264
"4044","goalie",216
"4045","goals",1713
"4046","goat",251
"4047","god",5774
"4048","god's",325
"4049","gods",216
"4050","goes",3664
"4051","goin",764
"4052","going",25820
"4053","gold",1406
"4054","golden",1064
"4055","goldman",188
"4056","golf",1343
"4057","golfing",19
"4058","gomez",220
"4059","gon",297
"4060","gone",3164
"4061","gonna",6730
"4062","gonzalez",226
"4063","goo",107
"4064","good",39473
"4065","goodbye",416
"4066","goodell",146
"4067","goodies",110
"4068","goodmorning",196
"4069","goodness",470
"4070","goodnight",774
"4071","goods",497
"4072","goofy",69
"4073","google",1963
"4074","google's",88
"4075","goose",172
"4076","gop",1294
"4077","gordon",436
"4078","gore",122
"4079","gorgeous",907
"4080","gosh",388
"4081","gospel",226
"4082","gossip",160
"4083","got",23000
"4084","gotcha",111
"4085","gotta",3465
"4086","gotten",1017
"4087","gourmet",197
"4088","gov",1698
"4089","gov't",19
"4090","governance",61
"4091","governing",163
"4092","government",4851
"4093","government's",282
"4094","governments",457
"4095","governor",1655
"4096","governor's",270
"4097","governors",173
"4098","govt",175
"4099","gps",288
"4100","grab",742
"4101","grabbed",287
"4102","grabbing",102
"4103","grabs",102
"4104","grace",555
"4105","grad",347
"4106","grade",1338
"4107","grader",175
"4108","graders",225
"4109","grades",383
"4110","grading",148
"4111","gradually",162
"4112","graduate",853
"4113","graduated",392
"4114","graduates",280
"4115","graduating",293
"4116","graduation",679
"4117","graham",313
"4118","grain",210
"4119","grains",42
"4120","grammar",124
"4121","grammy",220
"4122","grammys",147
"4123","grams",230
"4124","grand",1687
"4125","grandchildren",234
"4126","granddaughter",101
"4127","grande",118
"4128","grandfather",227
"4129","grandma",384
"4130","grandmother",327
"4131","grandpa",154
"4132","grandparents",212
"4133","grandson",122
"4134","granite",272
"4135","grant",908
"4136","granted",469
"4137","grants",379
"4138","grape",197
"4139","grapes",227
"4140","graphic",318
"4141","graphics",164
"4142","gras",132
"4143","grasp",99
"4144","grass",544
"4145","grateful",601
"4146","gratitude",201
"4147","grave",167
"4148","graves",105
"4149","gravity",82
"4150","gravy",121
"4151","gray",618
"4152","grease",61
"4153","great",28041
"4154","greater",1037
"4155","greatest",1229
"4156","greatly",291
"4157","greatness",191
"4158","greece",352
"4159","greed",53
"4160","greek",418
"4161","green",3649
"4162","greene",162
"4163","greenhouse",66
"4164","greens",263
"4165","greet",214
"4166","greeted",106
"4167","greeting",88
"4168","greetings",163
"4169","greg",634
"4170","gregg",137
"4171","gregory",177
"4172","grew",1212
"4173","grey",300
"4174","grid",160
"4175","grief",146
"4176","griffin",451
"4177","grill",598
"4178","grilled",538
"4179","grind",442
"4180","grinding",143
"4181","grizzlies",182
"4182","grocery",521
"4183","gross",539
"4184","ground",1951
"4185","grounded",147
"4186","grounds",327
"4187","group",6108
"4188","group's",251
"4189","groupon",155
"4190","groups",1681
"4191","grove",486
"4192","grow",1656
"4193","growers",57
"4194","growing",1710
"4195","grown",908
"4196","grows",253
"4197","growth",1879
"4198","guarantee",364
"4199","guaranteed",271
"4200","guarantees",88
"4201","guard",1696
"4202","guards",275
"4203","gud",57
"4204","guess",3887
"4205","guessed",55
"4206","guessing",264
"4207","guest",953
"4208","guests",792
"4209","guidance",207
"4210","guide",722
"4211","guided",201
"4212","guidelines",318
"4213","guilt",170
"4214","guilty",1196
"4215","guinness",67
"4216","guitar",743
"4217","guitarist",179
"4218","gulf",267
"4219","gum",192
"4220","gun",1041
"4221","gunna",267
"4222","guns",499
"4223","gurl",138
"4224","gut",196
"4225","guy",5660
"4226","guys",8340
"4227","gym",1348
"4228","habit",277
"4229","habitat",218
"4230","habits",212
"4231","hack",110
"4232","hacked",427
"4233","hacking",187
"4234","had",37306
"4235","hadn't",587
"4236","hah",262
"4237","haha",8020
"4238","hahah",533
"4239","hahaha",1892
"4240","hahahah",175
"4241","hahahaha",444
"4242","hahahahaha",147
"4243","hail",237
"4244","hair",3135
"4245","haircut",236
"4246","haiti",196
"4247","half",5905
"4248","halftime",416
"4249","halfway",280
"4250","hall",2836
"4251","halloween",586
"4252","halls",134
"4253","hallway",145
"4254","halt",109
"4255","ham",350
"4256","hamilton",592
"4257","hammer",235
"4258","hampshire",149
"4259","hampton",97
"4260","hamstring",153
"4261","hancock",169
"4262","hand",3395
"4263","handed",654
"4264","hander",251
"4265","handful",436
"4266","handing",140
"4267","handle",1070
"4268","handled",369
"4269","handles",139
"4270","handling",400
"4271","hands",2247
"4272","handsome",240
"4273","handy",181
"4274","hang",1409
"4275","hangin",17
"4276","hanging",1007
"4277","hangout",114
"4278","hangover",227
"4279","hank",151
"4280","hannah",207
"4281","hansen",126
"4282","happen",3184
"4283","happened",2587
"4284","happening",1194
"4285","happens",1708
"4286","happier",254
"4287","happiest",156
"4288","happily",205
"4289","happiness",706
"4290","happy",16251
"4291","harassment",141
"4292","harbor",392
"4293","hard",7787
"4294","hardcore",111
"4295","harden",120
"4296","harder",885
"4297","hardest",405
"4298","hardly",473
"4299","hardware",181
"4300","hardy",117
"4301","harlem",84
"4302","harm",320
"4303","harmony",144
"4304","harold",124
"4305","harper",258
"4306","harris",682
"4307","harrison",336
"4308","harry",806
"4309","harsh",231
"4310","hart",290
"4311","harvard",298
"4312","harvest",203
"4313","harvey",253
"4314","has",50051
"4315","hash",146
"4316","hashtag",323
"4317","hasn",135
"4318","hasn't",1316
"4319","hat",721
"4320","hate",5864
"4321","hated",263
"4322","hater",165
"4323","haters",438
"4324","hates",336
"4325","hating",254
"4326","hats",310
"4327","haul",148
"4328","haunted",117
"4329","hav",141
"4330","have",93560
"4331","haven",332
"4332","haven't",3536
"4333","havent",362
"4334","havin",86
"4335","having",7001
"4336","hawaii",427
"4337","hawaiian",168
"4338","hawk",116
"4339","hawks",529
"4340","hay",177
"4341","hayes",271
"4342","hayward",103
"4343","hbo",239
"4344","he'd",797
"4345","he'll",1020
"4346","he's",8984
"4347","head",6218
"4348","headache",377
"4349","headaches",96
"4350","headed",1538
"4351","heading",1633
"4352","headline",195
"4353","headlines",237
"4354","headphones",205
"4355","headquarters",564
"4356","heads",1070
"4357","heal",204
"4358","healing",274
"4359","health",5669
"4360","healthcare",413
"4361","healthier",193
"4362","healthy",1610
"4363","hear",5705
"4364","heard",4191
"4365","hearing",2318
"4366","hearings",253
"4367","hears",85
"4368","heart",4540
"4369","heartbreak",35
"4370","hearts",489
"4371","heat",2388
"4372","heated",230
"4373","heather",215
"4374","heating",184
"4375","heaven",524
"4376","heavily",436
"4377","heavy",1225
"4378","heck",563
"4379","hectic",18
"4380","hedge",114
"4381","heels",432
"4382","heh",122
"4383","hehe",297
"4384","hehehe",22
"4385","height",343
"4386","heights",1077
"4387","heisman",91
"4388","held",2788
"4389","helen",208
"4390","helicopter",225
"4391","hella",234
"4392","hello",1912
"4393","helm",168
"4394","helmet",233
"4395","help",11508
"4396","helped",2229
"4397","helpful",442
"4398","helping",1657
"4399","helps",1181
"4400","hence",112
"4401","henderson",229
"4402","henry",647
"4403","her",31167
"4404","herald",134
"4405","herb",197
"4406","herbs",177
"4407","herd",18
"4408","here",16794
"4409","here's",1210
"4410","heritage",388
"4411","herman",146
"4412","hernandez",218
"4413","hero",596
"4414","heroes",272
"4415","hers",62
"4416","herself",724
"4417","hes",337
"4418","hesitate",76
"4419","hey",8185
"4420","heyy",97
"4421","hiatus",17
"4422","hicks",59
"4423","hidden",392
"4424","hide",554
"4425","hiding",291
"4426","high",11588
"4427","higher",2437
"4428","highest",1171
"4429","highland",213
"4430","highlands",124
"4431","highlight",401
"4432","highlighted",155
"4433","highlights",359
"4434","highly",885
"4435","highs",150
"4436","highway",939
"4437","highways",83
"4438","hike",342
"4439","hikers",18
"4440","hikes",156
"4441","hiking",173
"4442","hilarious",899
"4443","hill",1643
"4444","hillary",154
"4445","hills",913
"4446","hillsboro",184
"4447","hilton",215
"4448","him",21250
"4449","himself",2347
"4450","hint",334
"4451","hints",58
"4452","hip",853
"4453","hipster",160
"4454","hire",698
"4455","hired",808
"4456","hiring",815
"4457","his",57578
"4458","hispanic",274
"4459","historian",144
"4460","historic",753
"4461","historical",473
"4462","historically",169
"4463","history",3843
"4464","hit",7060
"4465","hitchcock",248
"4466","hits",1724
"4467","hitter",470
"4468","hitters",267
"4469","hitting",1313
"4470","hmm",551
"4471","hmu",101
"4472","hobby",143
"4473","hoboken",223
"4474","hockey",853
"4475","hoe",377
"4476","hoes",297
"4477","hoffman",119
"4478","hold",2726
"4479","holder",217
"4480","holders",143
"4481","holding",1332
"4482","holdings",173
"4483","holds",689
"4484","hole",890
"4485","holes",392
"4486","holiday",1812
"4487","holidays",669
"4488","holla",204
"4489","holland",182
"4490","hollande",123
"4491","holliday",68
"4492","hollow",101
"4493","holly",185
"4494","hollywood",937
"4495","holmes",222
"4496","holocaust",141
"4497","holt",136
"4498","holy",1173
"4499","home",16780
"4500","homeland",224
"4501","homeless",691
"4502","homemade",388
"4503","homeowners",370
"4504","homer",458
"4505","homers",268
"4506","homes",1791
"4507","hometown",396
"4508","homework",780
"4509","homicide",249
"4510","homie",477
"4511","honda",263
"4512","honest",723
"4513","honestly",740
"4514","honesty",165
"4515","honey",672
"4516","hong",157
"4517","honolulu",18
"4518","honor",1330
"4519","honored",565
"4520","honoring",148
"4521","honors",277
"4522","hoo",236
"4523","hood",445
"4524","hoodie",151
"4525","hoodies",17
"4526","hook",509
"4527","hooked",259
"4528","hoop",118
"4529","hoops",173
